________,City,Province,Country,TMY-type,WMO,Latitude,Longitude,Time Zone,Elevation,Filename
LOCATION,Memphis International Ap,TN,USA,TMY3,723340,35.07,-89.98,-6.0,81.0,USA_TN_Memphis.Intl.AP.723340_TMY3
LOCATION,NASHVILLE,TN,USA,TMY2-13897,723270,36.12,-86.68,-6.0,180.0,USA_TN_Nashville.723270_TMY2
LOCATION,Nashville,TN,USA,TMY--13897,723270,36.13,-86.68,-6.0,180.0,USA_TN_Nashville.Intl.AP.723270_TMY
LOCATION,Nashville International Ap,TN,USA,TMY3,723270,36.12,-86.68,-6.0,177.0,USA_TN_Nashville.Intl.AP.723270_TMY3
LOCATION,Abilene Dyess Afb,TX,USA,TMY3,690190,32.43,-99.85,-6.0,545.0,USA_TX_Abilene-Dyess.AFB.690190_TMY3
LOCATION,ABILENE,TX,USA,TMY2-13962,722660,32.43,-99.68,-6.0,534.0,USA_TX_Abilene.722660_TMY2
LOCATION,Abilene,TX,USA,TMY--13962,722660,32.42,-99.68,-6.0,546.0,USA_TX_Abilene.Rgnl.AP.722660_TMY
LOCATION,Abilene Regional Ap  Ut,TX,USA,TMY3,722660,32.47,-99.71,-6.0,530.0,USA_TX_Abilene.Rgnl.AP.722660_TMY3
LOCATION,Alice Intl Ap,TX,USA,TMY3,722517,27.73,-98.03,-6.0,53.0,USA_TX_Alice.Intl.AP.722517_TMY3
LOCATION,AMARILLO,TX,USA,TMY2-23047,723630,35.23,-101.70,-6.0,1098.0,USA_TX_Amarillo.723630_TMY2
LOCATION,Amarillo,TX,USA,TMY--23047,723630,35.23,-101.70,-6.0,1099.0,USA_TX_Amarillo.Intl.AP.723630_TMY
LOCATION,Amarillo International Ap  Can,TX,USA,TMY3,723630,34.99,-101.90,-6.0,1068.0,USA_TX_Amarillo.Intl.AP.723630_TMY3
LOCATION,Camp Mabry,TX,USA,TMY3,722544,30.32,-97.77,-6.0,198.0,USA_TX_Austin-Camp.Mabry.722544_TMY3
LOCATION,Austin,TX,USA,TMY--13958,722540,30.30,-97.70,-6.0,189.0,USA_TX_Austin-Mueller.Muni.AP.722540_TMY
LOCATION,Austin Mueller Municipal Ap  U,TX,USA,TMY3,722540,30.29,-97.74,-6.0,213.0,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3
LOCATION,AUSTIN,TX,USA,TMY2-13958,722540,30.30,-97.70,-6.0,189.0,USA_TX_Austin.722540_TMY2
LOCATION,PORT_ARTHUR,TX,USA,TMY2-12917,722410,29.95,-94.02,-6.0,7.0,USA_TX_Beaumont-Port.Arthur.722410_TMY2
LOCATION,Brownsville,TX,USA,TMY--12919,722500,25.90,-97.43,-6.0,6.0,USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY
LOCATION,Brownsville S Padre Isl Intl,TX,USA,TMY3,722500,25.90,-97.43,-6.0,6.0,USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3
LOCATION,BROWNSVILLE,TX,USA,TMY2-12919,722500,25.90,-97.43,-6.0,6.0,USA_TX_Brownsville.722500_TMY2
LOCATION,Childress Municipal Ap,TX,USA,TMY3,723604,34.43,-100.28,-6.0,595.0,USA_TX_Childress.Muni.AP.723604_TMY3
LOCATION,College Station Easterwood Fl,TX,USA,TMY3,722445,30.58,-96.37,-6.0,96.0,USA_TX_College.Station-Easterwood.Field.722445_TMY3
LOCATION,CORPUS_CHRISTI,TX,USA,TMY2-12924,722510,27.77,-97.50,-6.0,13.0,USA_TX_Corpus.Christi.722510_TMY2
LOCATION,Corpus Christi,TX,USA,TMY--12924,722510,27.77,-97.50,-6.0,13.0,USA_TX_Corpus.Christi.Intl.AP.722510_TMY
LOCATION,Corpus Christi Intl Arpt  Ut,TX,USA,TMY3,722510,27.88,-97.63,-6.0,6.0,USA_TX_Corpus.Christi.Intl.AP.722510_TMY3
LOCATION,Corpus Christi Nas,TX,USA,TMY3,722515,27.68,-97.28,-6.0,6.0,USA_TX_Corpus.Christi.NAS.722515_TMY3
LOCATION,Cotulla Faa Ap,TX,USA,TMY3,722526,28.45,-99.22,-6.0,141.0,USA_TX_Cotulla.AP.722526_TMY3
LOCATION,Cox Fld,TX,USA,TMY3,722587,33.63,-95.45,-6.0,171.0,USA_TX_Cox.Field.722587_TMY3
LOCATION,Dalhart Municipal Ap,TX,USA,TMY3,722636,36.02,-102.55,-6.0,1216.0,USA_TX_Dalhart.Muni.AP.722636_TMY3
LOCATION,Dallas Addison Arpt,TX,USA,TMY3,722598,32.97,-96.83,-6.0,196.0,USA_TX_Dallas-Addison.AP.722598_TMY3
LOCATION,Dallas Fort Worth Intl Ap,TX,USA,TMY3,722590,32.90,-97.02,-6.0,171.0,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3
LOCATION,Dallas Love Field,TX,USA,TMY3,722583,32.85,-96.85,-6.0,134.0,USA_TX_Dallas-Love.Field.722583_TMY3
LOCATION,Dallas Redbird Arpt,TX,USA,TMY3,722599,32.68,-96.87,-6.0,201.0,USA_TX_Dallas-Redbird.AP.722599_TMY3
LOCATION,Del Rio Laughlin Afb,TX,USA,TMY3,722615,29.37,-100.78,-6.0,327.0,USA_TX_Del.Rio-Laughlin.AFB.722615_TMY3
LOCATION,Del Rio/Intl Ap,TX,USA,TMY--22010,722610,29.36,-100.78,-6.0,327.0,USA_TX_Del.Rio.722610_TMY
LOCATION,Del Rio  Ut,TX,USA,TMY3,722610,29.38,-100.91,-6.0,308.0,USA_TX_Del.Rio.722610_TMY3
LOCATION,Draughon Miller Cen,TX,USA,TMY3,722577,31.15,-97.40,-6.0,213.0,USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3
LOCATION,EL_PASO,TX,USA,TMY2-23044,722700,31.80,-106.40,-7.0,1194.0,USA_TX_El.Paso.722700_TMY2
LOCATION,El Paso,TX,USA,TMY--23044,722700,31.80,-106.40,-7.0,1194.0,USA_TX_El.Paso.Intl.AP.722700_TMY
LOCATION,El Paso International Ap  Ut,TX,USA,TMY3,722700,31.77,-106.50,-7.0,1186.0,USA_TX_El.Paso.Intl.AP.722700_TMY3
LOCATION,Fort Hood,TX,USA,TMY3,722570,31.13,-97.72,-6.0,280.0,USA_TX_Fort.Hood.722570_TMY3
LOCATION,Fort Worth Alliance,TX,USA,TMY3,722594,32.98,-97.32,-6.0,226.0,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3
LOCATION,Fort Worth Meacham,TX,USA,TMY3,722596,32.82,-97.37,-6.0,209.0,USA_TX_Fort.Worth-Meacham.AP.722596_TMY3
LOCATION,Fort Worth/Meacham Fie,TX,USA,TMY-- 3927,722600,32.82,-97.37,-6.0,216.0,USA_TX_Fort.Worth-Stephenville-Clark.Field.722600_TMY
LOCATION,FORT_WORTH,TX,USA,TMY2-03927,722596,32.83,-97.05,-6.0,164.0,USA_TX_Fort.Worth.722596_TMY2
LOCATION,Fort Worth Nas,TX,USA,TMY3,722595,32.77,-97.45,-6.0,185.0,USA_TX_Fort.Worth.NAS.722595_TMY3
LOCATION,Galveston Scholes,TX,USA,TMY3,722420,29.30,-94.80,-6.0,16.0,USA_TX_Galveston.722420_TMY3
LOCATION,Georgetown  Awos,TX,USA,TMY3,722547,30.68,-97.68,-6.0,240.0,USA_TX_Georgetown.AWOS.722547_TMY3
LOCATION,Greenville Majors,TX,USA,TMY3,722588,33.07,-96.07,-6.0,163.0,USA_TX_Greenville.Muni.AP.722588_TMY3
LOCATION,Harlingen Rio Grande Valley I,TX,USA,TMY3,722505,26.23,-97.65,-6.0,10.0,USA_TX_Harlingen-Valley.Intl.AP.722505_TMY3
LOCATION,Hondo Municipal Ap,TX,USA,TMY3,722533,29.37,-99.17,-6.0,280.0,USA_TX_Hondo.Muni.AP.722533_TMY3
LOCATION,Houston/Intercontinent,TX,USA,TMY--12960,722430,29.97,-95.35,-6.0,33.0,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY
LOCATION,Houston Bush Intercontinental,TX,USA,TMY3,722430,30.00,-95.37,-6.0,29.0,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
LOCATION,Houston D W  Hooks,TX,USA,TMY3,722429,30.07,-95.55,-6.0,46.0,USA_TX_Houston-D.W.Hooks.AP.722429_TMY3
LOCATION,Houston Ellington Afb  Clear L,TX,USA,TMY3,722436,29.57,-95.09,-6.0,6.0,USA_TX_Houston-Ellington.AFB.722436_TMY3
LOCATION,HOUSTON,TX,USA,TMY2-12960,722430,29.98,-95.37,-6.0,33.0,USA_TX_Houston-Intercontinental.722430_TMY2
LOCATION,Houston William P Hobby Ap,TX,USA,TMY3,722435,29.65,-95.28,-6.0,13.0,USA_TX_Houston-William.P.Hobby.AP.722435_TMY3
LOCATION,Robert Gray Aaf,TX,USA,TMY3,722576,31.07,-97.83,-6.0,312.0,USA_TX_Killeen-Fort.Hood.Rgnl.AP.722576_TMY3
LOCATION,Killeen Muni  Awos,TX,USA,TMY3,722575,31.08,-97.68,-6.0,258.0,USA_TX_Killeen.Muni.AWOS.722575_TMY3
LOCATION,Kingsville/NAS,TX,USA,TMY--12928,722516,27.50,-97.82,-6.0,15.0,USA_TX_Kingsville.722516_TMY
LOCATION,Kingsville,TX,USA,TMY3,722516,27.50,-97.82,-6.0,17.0,USA_TX_Kingsville.722516_TMY3
LOCATION,Laredo AFB,TX,USA,TMY--12907,722520,27.53,-99.46,-6.0,152.0,USA_TX_Laredo.Intl.AP.722520_TMY
LOCATION,Laredo Intl Ap  Ut,TX,USA,TMY3,722520,27.57,-99.49,-6.0,142.0,USA_TX_Laredo.Intl.AP.722520_TMY3
LOCATION,Longview Gregg County Ap  Over,TX,USA,TMY3,722470,32.29,-94.98,-6.0,146.0,USA_TX_Longview-Gregg.County.AP.722470_TMY3
LOCATION,LUBBOCK,TX,USA,TMY2-23042,722670,33.65,-101.82,-6.0,988.0,USA_TX_Lubbock.722670_TMY2
LOCATION,Lubbock/Int'l Arpt,TX,USA,TMY--23042,722670,33.65,-101.82,-6.0,988.0,USA_TX_Lubbock.Intl.AP.722670_TMY
LOCATION,Lubbock International Ap,TX,USA,TMY3,722670,33.67,-101.82,-6.0,992.0,USA_TX_Lubbock.Intl.AP.722670_TMY3
LOCATION,Lufkin,TX,USA,TMY--93987,722446,31.23,-94.75,-6.0,88.0,USA_TX_Lufkin-Angelina.Co.AP.722446_TMY
LOCATION,Lufkin Angelina Co,TX,USA,TMY3,722446,31.23,-94.75,-6.0,86.0,USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3
LOCATION,LUFKIN,TX,USA,TMY2-93987,722446,31.23,-94.75,-6.0,96.0,USA_TX_Lufkin.722446_TMY2
LOCATION,Marfa Ap,TX,USA,TMY3,722640,30.37,-104.02,-6.0,1473.0,USA_TX_Marfa.AP.722640_TMY3
LOCATION,Mcallen Miller Intl Ap  Edinbu,TX,USA,TMY3,722506,26.31,-98.17,-6.0,30.0,USA_TX_McAllen-Miller.Intl.AP.722506_TMY3
LOCATION,Mc Gregor  Awos,TX,USA,TMY3,722563,31.48,-97.32,-6.0,180.0,USA_TX_McGregor.AWOS.722563_TMY3
LOCATION,MIDLAND,TX,USA,TMY2-23023,722650,31.93,-102.20,-6.0,871.0,USA_TX_Midland-Odessa.722650_TMY2
LOCATION,Midland/Odessa,TX,USA,TMY--23023,722650,31.95,-102.18,-6.0,872.0,USA_TX_Midland.Intl.AP.722650_TMY
LOCATION,Midland International Ap,TX,USA,TMY3,722650,31.95,-102.18,-6.0,872.0,USA_TX_Midland.Intl.AP.722650_TMY3
LOCATION,Mineral Wells Municipal Ap,TX,USA,TMY3,722597,32.78,-98.07,-6.0,284.0,USA_TX_Mineral.Wells.Muni.AP.722597_TMY3
LOCATION,Nacogdoches  Awos,TX,USA,TMY3,722499,31.58,-94.72,-6.0,108.0,USA_TX_Nacogdoches.AWOS.722499_TMY3
LOCATION,Palacios Municipal Ap,TX,USA,TMY3,722555,28.72,-96.25,-6.0,5.0,USA_TX_Palacios.Muni.AP.722555_TMY3
LOCATION,Beaumont/Port Arthur,TX,USA,TMY--12917,722410,29.95,-94.02,-6.0,7.0,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY
LOCATION,Port Arthur Jefferson County,TX,USA,TMY3,722410,29.95,-94.02,-6.0,5.0,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3
LOCATION,Randolph Afb,TX,USA,TMY3,722536,29.53,-98.28,-6.0,232.0,USA_TX_Randolph.AFB.722536_TMY3
LOCATION,Rockport Aransas Co,TX,USA,TMY3,722524,28.08,-97.05,-6.0,8.0,USA_TX_Rockport-Aransas.Co.AP.722524_TMY3
LOCATION,San Angelo,TX,USA,TMY--23034,722630,31.37,-100.50,-6.0,582.0,USA_TX_San.Angelo-Mathis.AP.722630_TMY
LOCATION,San Angelo Mathis Field,TX,USA,TMY3,722630,31.35,-100.50,-6.0,584.0,USA_TX_San.Angelo-Mathis.AP.722630_TMY3
LOCATION,SAN_ANGELO,TX,USA,TMY2-23034,722630,31.37,-100.50,-6.0,582.0,USA_TX_San.Angelo.722630_TMY2
LOCATION,San Antonio Kelly Field Afb,TX,USA,TMY3,722535,29.38,-98.58,-6.0,208.0,USA_TX_San.Antonio-Kelly.AFB.722535_TMY3
LOCATION,San Antonio Stinson,TX,USA,TMY3,722523,29.33,-98.47,-6.0,176.0,USA_TX_San.Antonio-Stinson.AP.722523_TMY3
LOCATION,SAN_ANTONIO,TX,USA,TMY2-12921,722536,29.53,-98.47,-6.0,242.0,USA_TX_San.Antonio.722536_TMY2
LOCATION,San Antonio/Randolph A,TX,USA,TMY--12921,722530,29.53,-98.28,-6.0,232.0,USA_TX_San.Antonio.Intl.AP.722530_TMY
LOCATION,San Antonio Intl Ap,TX,USA,TMY3,722530,29.53,-98.47,-6.0,247.0,USA_TX_San.Antonio.Intl.AP.722530_TMY3
LOCATION,Sherman-Denison,TX,USA,TMY--13923,722541,33.72,-96.67,-6.0,233.0,USA_TX_Sherman-Perrin.AFB.722541_TMY
LOCATION,Tyler Pounds Fld,TX,USA,TMY3,722448,32.35,-95.40,-6.0,166.0,USA_TX_Tyler-Pounds.Field.722448_TMY3
LOCATION,VICTORIA,TX,USA,TMY2-12912,722550,28.85,-96.92,-6.0,32.0,USA_TX_Victoria.722550_TMY2
LOCATION,Victoria Regional Ap,TX,USA,TMY3,722550,28.87,-96.93,-6.0,35.0,USA_TX_Victoria.Rgnl.AP.722550_TMY3
LOCATION,WACO,TX,USA,TMY2-13959,722560,31.62,-97.22,-6.0,155.0,USA_TX_Waco.722560_TMY2
LOCATION,Waco,TX,USA,TMY--13959,722560,31.62,-97.22,-6.0,155.0,USA_TX_Waco.Rgnl.AP.722560_TMY
LOCATION,Waco Regional Ap,TX,USA,TMY3,722560,31.62,-97.23,-6.0,152.0,USA_TX_Waco.Rgnl.AP.722560_TMY3
LOCATION,WICHITA_FALLS,TX,USA,TMY2-13966,723510,33.97,-98.48,-6.0,314.0,USA_TX_Wichita.Falls.723510_TMY2
LOCATION,Wichita Falls/Sheppard,TX,USA,TMY--13966,723510,33.98,-98.50,-6.0,314.0,USA_TX_Wichita.Falls.Muni.AP.723510_TMY
LOCATION,Wichita Falls Municipal Arpt,TX,USA,TMY3,723510,33.98,-98.50,-6.0,314.0,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3
LOCATION,Wink Winkler County Ap,TX,USA,TMY3,722656,31.78,-103.20,-6.0,856.0,USA_TX_Wink-Winkler.County.AP.722656_TMY3
LOCATION,Blanding,UT,USA,TMY3,724723,37.62,-109.48,-7.0,1841.0,USA_UT_Blanding.Muni.AP.724723_TMY3
LOCATION,Bryce Canyon,UT,USA,TMY--23159,724756,37.70,-112.15,-7.0,2312.0,USA_UT_Bryce.Canyon.AP.724756_TMY
LOCATION,Bryce Cnyn Faa Ap,UT,USA,TMY3,724756,37.70,-112.15,-7.0,2312.0,USA_UT_Bryce.Canyon.AP.724756_TMY3
LOCATION,CEDAR_CITY,UT,USA,TMY2-93129,724755,37.70,-113.10,-7.0,1712.0,USA_UT_Cedar.City.724755_TMY2
LOCATION,Cedar City,UT,USA,TMY--93129,724755,37.70,-113.10,-7.0,1714.0,USA_UT_Cedar.City.Muni.AP.724755_TMY
LOCATION,Cedar City Municipal Ap,UT,USA,TMY3,724755,37.70,-113.10,-7.0,1703.0,USA_UT_Cedar.City.Muni.AP.724755_TMY3
LOCATION,Delta,UT,USA,TMY3,724795,39.33,-112.58,-7.0,1414.0,USA_UT_Delta.Muni.AP.724795_TMY3
LOCATION,Hanksville,UT,USA,TMY3,724735,38.37,-110.72,-7.0,1313.0,USA_UT_Hanksville.AP.724735_TMY3
LOCATION,Moab Canyonlands  Uo,UT,USA,TMY3,724776,38.58,-109.54,-7.0,1000.0,USA_UT_Moab-Canyonlands.Field.724776_TMY3
LOCATION,Ogden Hill Afb,UT,USA,TMY3,725755,41.12,-111.97,-7.0,1459.0,USA_UT_Ogden-Hill.AFB.725755_TMY3
LOCATION,Ogden Hinkley Airport,UT,USA,TMY3,725750,41.20,-112.02,-7.0,1362.0,USA_UT_Ogden-Hinkley.AP.725750_TMY3
LOCATION,Provo Muni  Awos,UT,USA,TMY3,725724,40.22,-111.72,-7.0,1369.0,USA_UT_Provo.Muni.AWOS.725724_TMY3
LOCATION,Saint George  Awos,UT,USA,TMY3,724754,37.08,-113.60,-7.0,896.0,USA_UT_Saint.George.AWOS.724754_TMY3
LOCATION,SALT_LAKE_CITY,UT,USA,TMY2-24127,725720,40.77,-111.97,-7.0,1288.0,USA_UT_Salt.Lake.City.725720_TMY2
LOCATION,Salt Lake City,UT,USA,TMY--24127,725720,40.78,-111.97,-7.0,1288.0,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY
LOCATION,Salt Lake City IntL Arpt  Isis,UT,USA,TMY3,725720,40.77,-111.97,-7.0,1288.0,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3
LOCATION,Vernal,UT,USA,TMY3,725705,40.43,-109.52,-7.0,1608.0,USA_UT_Vernal.AP.725705_TMY3
LOCATION,Wendover Usaf Auxiliary Field,UT,USA,TMY3,725810,40.72,-114.03,-8.0,1291.0,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3
LOCATION,Abington,VA,USA,TMY3,724058,36.68,-82.03,-5.0,631.0,USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3
LOCATION,Washington Dc Reagan Ap,VA,USA,TMY3,724050,38.87,-77.03,-5.0,3.0,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
LOCATION,Virginia Tech Arpt,VA,USA,TMY3,724113,37.22,-80.42,-5.0,650.0,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3
LOCATION,Charlottesville Faa,VA,USA,TMY3,724016,38.13,-78.45,-5.0,190.0,USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3
LOCATION,Danville Faa Ap,VA,USA,TMY3,724106,36.57,-79.33,-5.0,176.0,USA_VA_Danville.Rgnl.AP.724106_TMY3
LOCATION,Davison Aaf,VA,USA,TMY3,724037,38.72,-77.18,-5.0,27.0,USA_VA_Davison.AAF.724037_TMY3
LOCATION,Farmville,VA,USA,TMY3,724017,37.35,-78.43,-5.0,125.0,USA_VA_Farmville.Muni.AP.724017_TMY3
LOCATION,Franklin Naas,VA,USA,TMY3,723083,36.70,-76.90,-5.0,12.0,USA_VA_Franklin.Muni.AP.723083_TMY3
LOCATION,Shannon Arpt,VA,USA,TMY3,724033,38.27,-77.45,-5.0,26.0,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3
LOCATION,Hillsville,VA,USA,TMY3,724107,36.77,-80.82,-5.0,834.0,USA_VA_Hillsville-Twin.County.AP.724107_TMY3
LOCATION,Hot Springs Ingalls,VA,USA,TMY3,724115,37.95,-79.83,-5.0,1156.0,USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3
LOCATION,Langley Afb,VA,USA,TMY3,745980,37.08,-76.35,-5.0,3.0,USA_VA_Langley.AFB.745980_TMY3
LOCATION,Leesburg Godfrey,VA,USA,TMY3,724055,39.08,-77.57,-5.0,119.0,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3
LOCATION,LYNCHBURG,VA,USA,TMY2-13733,724100,37.33,-79.20,-5.0,279.0,USA_VA_Lynchburg.724100_TMY2
LOCATION,Lynchburg Regional Arpt,VA,USA,TMY3,724100,37.33,-79.20,-5.0,286.0,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3
LOCATION,Manassas Muni Awos,VA,USA,TMY3,724036,38.72,-77.52,-5.0,59.0,USA_VA_Manassas.Muni.AWOS.724036_TMY3
LOCATION,Marion   Wytheville,VA,USA,TMY3,724056,36.90,-81.35,-5.0,780.0,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3
LOCATION,Martinsville,VA,USA,TMY3,745985,36.63,-80.02,-5.0,287.0,USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3
LOCATION,Melfa Accomack Arpt,VA,USA,TMY3,724026,37.65,-75.77,-5.0,15.0,USA_VA_Melfa-Accomack.County.AP.724026_TMY3
LOCATION,Newport News,VA,USA,TMY3,723086,37.13,-76.50,-5.0,13.0,USA_VA_Newport.News.723086_TMY3
LOCATION,NORFOLK,VA,USA,TMY2-13737,723080,36.90,-76.20,-5.0,9.0,USA_VA_Norfolk.723080_TMY2
LOCATION,Norfolk,VA,USA,TMY--13737,723080,36.90,-76.20,-5.0,9.0,USA_VA_Norfolk.Intl.AP.723080_TMY
LOCATION,Norfolk International Ap,VA,USA,TMY3,723080,36.90,-76.20,-5.0,7.0,USA_VA_Norfolk.Intl.AP.723080_TMY3
LOCATION,Norfolk Nas,VA,USA,TMY3,723085,36.95,-76.28,-5.0,10.0,USA_VA_Norfolk.NAS.723085_TMY3
LOCATION,Oceana Nas,VA,USA,TMY3,723075,36.82,-76.03,-5.0,8.0,USA_VA_Oceana.NAS.723075_TMY3
LOCATION,Dinwiddie Co,VA,USA,TMY3,724014,37.18,-77.52,-5.0,60.0,USA_VA_Petersburg.Muni.AP.724014_TMY3
LOCATION,Pulaski,VA,USA,TMY3,724116,37.13,-80.68,-5.0,642.0,USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3
LOCATION,Quantico Mcas,VA,USA,TMY3,724035,38.50,-77.30,-5.0,4.0,USA_VA_Quantico.MCAS.724035_TMY3
LOCATION,RICHMOND,VA,USA,TMY2-13740,724010,37.50,-77.33,-5.0,50.0,USA_VA_Richmond.724010_TMY2
LOCATION,Richmond,VA,USA,TMY--13740,724010,37.50,-77.33,-5.0,54.0,USA_VA_Richmond.Intl.AP.724010_TMY
LOCATION,Richmond International Ap,VA,USA,TMY3,724010,37.52,-77.32,-5.0,50.0,USA_VA_Richmond.Intl.AP.724010_TMY3
LOCATION,ROANOKE,VA,USA,TMY2-13741,724110,37.32,-79.97,-5.0,358.0,USA_VA_Roanoke.724110_TMY2
LOCATION,Roanoke,VA,USA,TMY--13741,724110,37.32,-79.97,-5.0,358.0,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY
LOCATION,Roanoke Regional Ap,VA,USA,TMY3,724110,37.32,-79.97,-5.0,350.0,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3
LOCATION,Staunton Shenandoah,VA,USA,TMY3,724105,38.27,-78.90,-5.0,366.0,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3
LOCATION,STERLING,VA,USA,TMY2-93738,724030,38.95,-77.45,-5.0,82.0,USA_VA_Sterling-Washington.Dulles.724030_TMY2
LOCATION,Sterling/Washington Du,VA,USA,TMY--93734,724030,38.95,-77.45,-5.0,98.0,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY
LOCATION,Washington Dc Dulles IntL Ar,VA,USA,TMY3,724030,38.98,-77.47,-5.0,82.0,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3
LOCATION,Winchester Rgnl,VA,USA,TMY3,724053,39.15,-78.15,-5.0,222.0,USA_VA_Winchester.Rgnl.AP.724053_TMY3
LOCATION,Wise Lonesome Pine,VA,USA,TMY3,724117,36.98,-82.53,-5.0,817.0,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3
LOCATION,BURLINGTON,VT,USA,TMY2-14742,726170,44.47,-73.15,-5.0,104.0,USA_VT_Burlington.726170_TMY2
LOCATION,Burlington,VT,USA,TMY--14742,726170,44.47,-73.15,-5.0,104.0,USA_VT_Burlington.Intl.AP.726170_TMY
LOCATION,Burlington International Ap,VT,USA,TMY3,726170,44.47,-73.15,-5.0,101.0,USA_VT_Burlington.Intl.AP.726170_TMY3
LOCATION,Montpelier Ap,VT,USA,TMY3,726145,44.20,-72.57,-5.0,343.0,USA_VT_Montpelier.AP.726145_TMY3
LOCATION,Rutland State,VT,USA,TMY3,725165,43.52,-72.95,-5.0,246.0,USA_VT_Rutland.State.AP.725165_TMY3
LOCATION,Springfield Hartnes,VT,USA,TMY3,726115,43.35,-72.52,-5.0,176.0,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3
LOCATION,Bellingham Intl Ap,WA,USA,TMY3,727976,48.80,-122.53,-8.0,45.0,USA_WA_Bellingham.Intl.AP.727976_TMY3
LOCATION,Bremerton National,WA,USA,TMY3,727928,47.48,-122.75,-8.0,137.0,USA_WA_Bremerton.National.AP.727928_TMY3
LOCATION,Ephrata Ap Fcwos,WA,USA,TMY3,727826,47.30,-119.52,-8.0,384.0,USA_WA_Ephrata.Muni.AP.727826_TMY3
LOCATION,Fairchild Afb,WA,USA,TMY3,727855,47.63,-117.65,-8.0,743.0,USA_WA_Fairchild.AFB.727855_TMY3
LOCATION,Gray Aaf,WA,USA,TMY3,742070,47.08,-122.58,-8.0,90.0,USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3
LOCATION,Hanford,WA,USA,TMY3,727840,46.57,-119.60,-8.0,223.0,USA_WA_Hanford.727840_TMY3
LOCATION,Hoquiam Ap,WA,USA,TMY3,727923,46.98,-123.93,-8.0,4.0,USA_WA_Hoquiam.AP.727923_TMY3
LOCATION,Kelso Wb Ap,WA,USA,TMY3,727924,46.13,-122.90,-8.0,5.0,USA_WA_Kelso.AP.727924_TMY3
LOCATION,Moses Lake Grant County Ap,WA,USA,TMY3,727827,47.20,-119.32,-8.0,364.0,USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3
LOCATION,OLYMPIA,WA,USA,TMY2-24227,727920,46.97,-122.90,-8.0,61.0,USA_WA_Olympia.727920_TMY2
LOCATION,Olympia,WA,USA,TMY--24227,727920,46.97,-122.90,-8.0,61.0,USA_WA_Olympia.AP.727920_TMY
LOCATION,Olympia Airport,WA,USA,TMY3,727920,46.97,-122.90,-8.0,63.0,USA_WA_Olympia.AP.727920_TMY3
LOCATION,Pasco,WA,USA,TMY3,727845,46.27,-119.12,-8.0,136.0,USA_WA_Pasco-Tri.Cities.AP.727845_TMY3
LOCATION,William R Fairchild,WA,USA,TMY3,727885,48.12,-123.50,-8.0,91.0,USA_WA_Port.Angeles-William.R.Fairchild.Intl.AP.727885_TMY3
LOCATION,Pullman Moscow Rgnl,WA,USA,TMY3,727857,46.75,-117.12,-8.0,778.0,USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3
LOCATION,QUILLAYUTE,WA,USA,TMY2-94240,727970,47.95,-124.55,-8.0,55.0,USA_WA_Quillayute.727970_TMY2
LOCATION,Quillayute State Airport,WA,USA,TMY3,727970,47.93,-124.57,-8.0,55.0,USA_WA_Quillayute.State.AP.727970_TMY3
LOCATION,Renton Muni,WA,USA,TMY3,727934,47.48,-122.22,-8.0,10.0,USA_WA_Renton.Muni.AP.727934_TMY3
